"Region","Item","Variable","Scenario","Model","Year","value"
"Latin America","Rice","Yield","SSP4","GLOBIOM",2010,4.62880234656882
"Latin America","Rice","Yield","SSP4","IMAGE",2010,4.62880234656882
"Latin America","Rice","Yield","SSP4","IMPACT",2010,4.62880234656882
"Latin America","Rice","Yield","SSP4","MAgPIE",2010,4.62880234656882
"Latin America","Wheat","Yield","SSP4","AIM/CGE",2010,2.81566845464495
"Latin America","Wheat","Yield","SSP4","GCAM",2010,2.81566845464495
"Latin America","Wheat","Yield","SSP4","GLOBIOM",2010,2.81566845464495
"Latin America","Wheat","Yield","SSP4","IMAGE",2010,2.81566845464495
"Latin America","Wheat","Yield","SSP4","IMPACT",2010,2.81566845464495
"Latin America","Wheat","Yield","SSP4","MAgPIE",2010,2.81566845464495
"Latin America","All cereals","Yield","SSP4","AIM/CGE",2010,3.65853738804429
"Latin America","All cereals","Yield","SSP4","GCAM",2010,3.65853738804429
"Latin America","All cereals","Yield","SSP4","GLOBIOM",2010,3.65853738804429
"Latin America","All cereals","Yield","SSP4","IMAGE",2010,3.65853738804429
"Latin America","All cereals","Yield","SSP4","IMPACT",2010,3.65853738804429
"Latin America","All cereals","Yield","SSP4","MAgPIE",2010,3.65853738804429
"Latin America","Coarse grains","Yield","SSP4","AIM/CGE",2020,4.29060425767265
"Latin America","Coarse grains","Yield","SSP4","GCAM",2020,4.28236519827171
"Latin America","Coarse grains","Yield","SSP4","GLOBIOM",2020,4.69361243794236
"Latin America","Coarse grains","Yield","SSP4","IMAGE",2020,4.49554762717726
"Latin America","Coarse grains","Yield","SSP4","IMPACT",2020,4.5218568561428
"Latin America","Coarse grains","Yield","SSP4","MAgPIE",2020,4.58696878432537
"Latin America","Rice","Yield","SSP4","AIM/CGE",2020,4.97070153937584
"Latin America","Rice","Yield","SSP4","GCAM",2020,5.09308631476838
"Latin America","Rice","Yield","SSP4","GLOBIOM",2020,5.42227916564588
"Latin America","Rice","Yield","SSP4","IMAGE",2020,5.52894362228782
"Latin America","Rice","Yield","SSP4","IMPACT",2020,5.14627167878852
"Latin America","Rice","Yield","SSP4","MAgPIE",2020,5.31773258227792
"Latin America","Wheat","Yield","SSP4","AIM/CGE",2020,3.09161974943357
"Latin America","Wheat","Yield","SSP4","GCAM",2020,3.17174890452904
"Latin America","Wheat","Yield","SSP4","GLOBIOM",2020,3.17622482444874
"Latin America","Wheat","Yield","SSP4","IMAGE",2020,3.3253220285699
"Latin America","Wheat","Yield","SSP4","IMPACT",2020,3.19946734142257
"Latin America","Wheat","Yield","SSP4","MAgPIE",2020,3.33944041894226
"Latin America","All cereals","Yield","SSP4","AIM/CGE",2020,4.09161405751948
"Latin America","All cereals","Yield","SSP4","GCAM",2020,4.13143735815868
"Latin America","All cereals","Yield","SSP4","GLOBIOM",2020,4.41653963130403
"Latin America","All cereals","Yield","SSP4","IMAGE",2020,4.32562891949601
"Latin America","All cereals","Yield","SSP4","IMPACT",2020,4.26961783875661
"Latin America","All cereals","Yield","SSP4","MAgPIE",2020,4.40631722539024
"Latin America","Coarse grains","Yield","SSP4","AIM/CGE",2030,4.5929263499152
"Latin America","Coarse grains","Yield","SSP4","GCAM",2030,4.79066295932598
"Latin America","Coarse grains","Yield","SSP4","GLOBIOM",2030,5.38809362420512
"Latin America","Coarse grains","Yield","SSP4","IMAGE",2030,5.11113182085499
"Latin America","Coarse grains","Yield","SSP4","IMPACT",2030,4.87198540737968
"Latin America","Coarse grains","Yield","SSP4","MAgPIE",2030,4.27903028497178
"Latin America","Rice","Yield","SSP4","AIM/CGE",2030,5.30754284037488
"Latin America","Rice","Yield","SSP4","GCAM",2030,5.55945329896856
"Latin America","Rice","Yield","SSP4","GLOBIOM",2030,5.90966871603846
"Latin America","Rice","Yield","SSP4","IMAGE",2030,6.31443007850916
"Latin America","Rice","Yield","SSP4","IMPACT",2030,5.31464723787585
"Latin America","Rice","Yield","SSP4","MAgPIE",2030,5.68673618911056
"Latin America","Wheat","Yield","SSP4","AIM/CGE",2030,3.34260672653822
"Latin America","Wheat","Yield","SSP4","GCAM",2030,3.53567616916999
"Latin America","Wheat","Yield","SSP4","GLOBIOM",2030,3.41160194554751
"Latin America","Wheat","Yield","SSP4","IMAGE",2030,3.79657903226516
"Latin America","Wheat","Yield","SSP4","IMPACT",2030,3.46737350217972
"Latin America","Wheat","Yield","SSP4","MAgPIE",2030,3.8380183835713
"Latin America","All cereals","Yield","SSP4","AIM/CGE",2030,4.39748258252501
"Latin America","All cereals","Yield","SSP4","GCAM",2030,4.62590329035548
"Latin America","All cereals","Yield","SSP4","GLOBIOM",2030,4.97886589176162
"Latin America","All cereals","Yield","SSP4","IMAGE",2030,4.92663449854348
"Latin America","All cereals","Yield","SSP4","IMPACT",2030,4.57273715333293
"Latin America","All cereals","Yield","SSP4","MAgPIE",2030,4.59085567947829
"Latin America","Coarse grains","Yield","SSP4","AIM/CGE",2040,4.89566969338035
"Latin America","Coarse grains","Yield","SSP4","GCAM",2040,5.00533050064948
"Latin America","Coarse grains","Yield","SSP4","GLOBIOM",2040,5.90086656317167
"Latin America","Coarse grains","Yield","SSP4","IMAGE",2040,5.54770196652754
"Latin America","Coarse grains","Yield","SSP4","IMPACT",2040,5.23949017411746
"Latin America","Coarse grains","Yield","SSP4","MAgPIE",2040,4.09753153762201
"Latin America","Rice","Yield","SSP4","AIM/CGE",2040,5.66333016581973
"Latin America","Rice","Yield","SSP4","GCAM",2040,5.75442325799428
"Latin America","Rice","Yield","SSP4","GLOBIOM",2040,6.13681791136951
"Latin America","Rice","Yield","SSP4","IMAGE",2040,6.75417151014453
"Latin America","Rice","Yield","SSP4","IMPACT",2040,5.35736797450925
"Latin America","Rice","Yield","SSP4","MAgPIE",2040,5.31321753151491
"Latin America","Wheat","Yield","SSP4","AIM/CGE",2040,3.60105821781722
"Latin America","Wheat","Yield","SSP4","GCAM",2040,3.73232851888639
"Latin America","Wheat","Yield","SSP4","GLOBIOM",2040,3.5298270960748
"Latin America","Wheat","Yield","SSP4","IMAGE",2040,4.06313496505442
"Latin America","Wheat","Yield","SSP4","IMPACT",2040,3.70905799340093
"Latin America","Wheat","Yield","SSP4","MAgPIE",2040,4.28310242306049
"Latin America","All cereals","Yield","SSP4","AIM/CGE",2040,4.70085412543261
"Latin America","All cereals","Yield","SSP4","GCAM",2040,4.83469432873921
"Latin America","All cereals","Yield","SSP4","GLOBIOM",2040,5.36823746206293
"Latin America","All cereals","Yield","SSP4","IMAGE",2040,5.31886073498179
"Latin America","All cereals","Yield","SSP4","IMPACT",2040,4.8781222764019
"Latin America","All cereals","Yield","SSP4","MAgPIE",2040,4.56293115824562
"Latin America","Coarse grains","Yield","SSP4","AIM/CGE",2050,5.17823092122349
"Latin America","Coarse grains","Yield","SSP4","GCAM",2050,5.2386328410607
"Latin America","Coarse grains","Yield","SSP4","GLOBIOM",2050,6.24007498661757
"Latin America","Coarse grains","Yield","SSP4","IMAGE",2050,5.98257130582418
"Latin America","Coarse grains","Yield","SSP4","IMPACT",2050,5.60415895306838
"Latin America","Coarse grains","Yield","SSP4","MAgPIE",2050,3.97063670770903
"Latin America","Rice","Yield","SSP4","AIM/CGE",2050,5.94699384256096
"Latin America","Rice","Yield","SSP4","GCAM",2050,5.97308338847949
"Latin America","Rice","Yield","SSP4","GLOBIOM",2050,6.11839769031792
"Latin America","Rice","Yield","SSP4","IMAGE",2050,7.20071758043448
"Latin America","Rice","Yield","SSP4","IMPACT",2050,5.29080302696627
"Latin America","Rice","Yield","SSP4","MAgPIE",2050,5.26288886352944
"Latin America","Wheat","Yield","SSP4","AIM/CGE",2050,3.81782925317671
"Latin America","Wheat","Yield","SSP4","GCAM",2050,3.93258900562059
"Latin America","Wheat","Yield","SSP4","GLOBIOM",2050,3.60428690789927
"Latin America","Wheat","Yield","SSP4","IMAGE",2050,4.33463083373159
"Latin America","Wheat","Yield","SSP4","IMPACT",2050,3.9008058661285
"Latin America","Wheat","Yield","SSP4","MAgPIE",2050,4.27980994946215
"Latin America","All cereals","Yield","SSP4","AIM/CGE",2050,4.97232098024307
"Latin America","All cereals","Yield","SSP4","GCAM",2050,5.05875623043939
"Latin America","All cereals","Yield","SSP4","GLOBIOM",2050,5.61934875674188
"Latin America","All cereals","Yield","SSP4","IMAGE",2050,5.71192885582916
"Latin America","All cereals","Yield","SSP4","IMPACT",2050,5.17297290290268
"Latin America","All cereals","Yield","SSP4","MAgPIE",2050,4.51856611785843
"Latin America","Coarse grains","Yield","SSP5","AIM/CGE",2010,3.80296473615147
"Latin America","Coarse grains","Yield","SSP5","GCAM",2010,3.80296473615147
"Latin America","Coarse grains","Yield","SSP5","GLOBIOM",2010,3.80296473615147
"Latin America","Coarse grains","Yield","SSP5","IMAGE",2010,3.80296473615147
"Latin America","Coarse grains","Yield","SSP5","IMPACT",2010,3.80296473615147
"Latin America","Coarse grains","Yield","SSP5","MAgPIE",2010,3.80296473615147
"Latin America","Rice","Yield","SSP5","AIM/CGE",2010,4.62880234656882
"Latin America","Rice","Yield","SSP5","GCAM",2010,4.62880234656882
"Latin America","Rice","Yield","SSP5","GLOBIOM",2010,4.62880234656882
"Latin America","Rice","Yield","SSP5","IMAGE",2010,4.62880234656882
"Latin America","Rice","Yield","SSP5","IMPACT",2010,4.62880234656882
"Latin America","Rice","Yield","SSP5","MAgPIE",2010,4.62880234656882
"Latin America","Wheat","Yield","SSP5","AIM/CGE",2010,2.81566845464495
"Latin America","Wheat","Yield","SSP5","GCAM",2010,2.81566845464495
"Latin America","Wheat","Yield","SSP5","GLOBIOM",2010,2.81566845464495
"Latin America","Wheat","Yield","SSP5","IMAGE",2010,2.81566845464495
"Latin America","Wheat","Yield","SSP5","IMPACT",2010,2.81566845464495
"Latin America","Wheat","Yield","SSP5","MAgPIE",2010,2.81566845464495
"Latin America","All cereals","Yield","SSP5","AIM/CGE",2010,3.65853738804429
"Latin America","All cereals","Yield","SSP5","GCAM",2010,3.65853738804429
"Latin America","All cereals","Yield","SSP5","GLOBIOM",2010,3.65853738804429
"Latin America","All cereals","Yield","SSP5","IMAGE",2010,3.65853738804429
"Latin America","All cereals","Yield","SSP5","IMPACT",2010,3.65853738804429
"Latin America","All cereals","Yield","SSP5","MAgPIE",2010,3.65853738804429
"Latin America","Coarse grains","Yield","SSP5","AIM/CGE",2020,4.44569347364457
"Latin America","Coarse grains","Yield","SSP5","GCAM",2020,4.56127897093724
"Latin America","Coarse grains","Yield","SSP5","GLOBIOM",2020,4.94890692569823
"Latin America","Coarse grains","Yield","SSP5","IMAGE",2020,4.59183291589574
"Latin America","Coarse grains","Yield","SSP5","IMPACT",2020,4.60682959801871
"Latin America","Coarse grains","Yield","SSP5","MAgPIE",2020,4.34757795945642
"Latin America","Rice","Yield","SSP5","AIM/CGE",2020,5.10194664258611
"Latin America","Rice","Yield","SSP5","GCAM",2020,5.33232949787871
"Latin America","Rice","Yield","SSP5","GLOBIOM",2020,5.70072805668786
"Latin America","Rice","Yield","SSP5","IMAGE",2020,5.65952859926062
"Latin America","Rice","Yield","SSP5","IMPACT",2020,5.20560659578997
"Latin America","Rice","Yield","SSP5","MAgPIE",2020,5.49175008087526
"Latin America","Wheat","Yield","SSP5","AIM/CGE",2020,3.17271807151666
"Latin America","Wheat","Yield","SSP5","GCAM",2020,3.36871385784333
"Latin America","Wheat","Yield","SSP5","GLOBIOM",2020,3.32069540265621
"Latin America","Wheat","Yield","SSP5","IMAGE",2020,3.38843156443174
"Latin America","Wheat","Yield","SSP5","IMPACT",2020,3.24199475246889
"Latin America","Wheat","Yield","SSP5","MAgPIE",2020,3.3739908539438
"Latin America","All cereals","Yield","SSP5","AIM/CGE",2020,4.22472523587608
"Latin America","All cereals","Yield","SSP5","GCAM",2020,4.37751559975938
"Latin America","All cereals","Yield","SSP5","GLOBIOM",2020,4.64045186656571
"Latin America","All cereals","Yield","SSP5","IMAGE",2020,4.42051615409079
"Latin America","All cereals","Yield","SSP5","IMPACT",2020,4.34314114412007
"Latin America","All cereals","Yield","SSP5","MAgPIE",2020,4.30726264233328
"Latin America","Coarse grains","Yield","SSP5","AIM/CGE",2030,4.8580528645874
"Latin America","Coarse grains","Yield","SSP5","GCAM",2030,5.41755534824682
"Latin America","Coarse grains","Yield","SSP5","GLOBIOM",2030,6.24471547356925
"Latin America","Coarse grains","Yield","SSP5","IMAGE",2030,5.39868235199168
"Latin America","Coarse grains","Yield","SSP5","IMPACT",2030,5.3059044883625
"Latin America","Coarse grains","Yield","SSP5","MAgPIE",2030,4.71416329590708
"Latin America","Rice","Yield","SSP5","AIM/CGE",2030,5.56621595839615
"Latin America","Rice","Yield","SSP5","GCAM",2030,6.07989606927862
"Latin America","Rice","Yield","SSP5","GLOBIOM",2030,6.61154795769985
"Latin America","Rice","Yield","SSP5","IMAGE",2030,6.6437015235105
"Latin America","Rice","Yield","SSP5","IMPACT",2030,5.56902274834736
"Latin America","Rice","Yield","SSP5","MAgPIE",2030,6.06612654284065
"Latin America","Wheat","Yield","SSP5","AIM/CGE",2030,3.50507558274523
"Latin America","Wheat","Yield","SSP5","GCAM",2030,3.97591481251132
"Latin America","Wheat","Yield","SSP5","GLOBIOM",2030,3.77696279229055
"Latin America","Wheat","Yield","SSP5","IMAGE",2030,3.91937109439494
"Latin America","Wheat","Yield","SSP5","IMPACT",2030,3.75185517088484
"Latin America","Wheat","Yield","SSP5","MAgPIE",2030,3.85579479441253
"Latin America","All cereals","Yield","SSP5","AIM/CGE",2030,4.63943188864748
"Latin America","All cereals","Yield","SSP5","GCAM",2030,5.17802277195869
"Latin America","All cereals","Yield","SSP5","GLOBIOM",2030,5.67719998837674
"Latin America","All cereals","Yield","SSP5","IMAGE",2030,5.17771031010591
"Latin America","All cereals","Yield","SSP5","IMPACT",2030,4.95758097732
"Latin America","All cereals","Yield","SSP5","MAgPIE",2030,4.6718584257291
"Latin America","Coarse grains","Yield","SSP5","AIM/CGE",2040,5.28626993556938
"Latin America","Coarse grains","Yield","SSP5","GCAM",2040,5.78454713929358
"Latin America","Coarse grains","Yield","SSP5","GLOBIOM",2040,7.33429771437601
"Latin America","Coarse grains","Yield","SSP5","IMAGE",2040,6.06906091140172
"Latin America","Coarse grains","Yield","SSP5","IMPACT",2040,5.93673250487947
"Latin America","Coarse grains","Yield","SSP5","MAgPIE",2040,4.44642383508512
"Latin America","Rice","Yield","SSP5","AIM/CGE",2040,6.06100088677203
"Latin America","Rice","Yield","SSP5","GCAM",2040,6.39359011910672
"Latin America","Rice","Yield","SSP5","GLOBIOM",2040,7.36071166703166
"Latin America","Rice","Yield","SSP5","IMAGE",2040,7.11409793657561
"Latin America","Rice","Yield","SSP5","IMPACT",2040,5.71861514387334
"Latin America","Rice","Yield","SSP5","MAgPIE",2040,7.68899723267864
"Latin America","Wheat","Yield","SSP5","AIM/CGE",2040,3.85469921018135
"Latin America","Wheat","Yield","SSP5","GCAM",2040,4.31604507586435
"Latin America","Wheat","Yield","SSP5","GLOBIOM",2040,4.17950401338136
"Latin America","Wheat","Yield","SSP5","IMAGE",2040,4.30100228607582
"Latin America","Wheat","Yield","SSP5","IMPACT",2040,4.15937029081794
"Latin America","Wheat","Yield","SSP5","MAgPIE",2040,3.95823019181051
"Latin America","All cereals","Yield","SSP5","AIM/CGE",2040,5.06679355445153
"Latin America","All cereals","Yield","SSP5","GCAM",2040,5.52037636247748
"Latin America","All cereals","Yield","SSP5","GLOBIOM",2040,6.55322105577252
"Latin America","All cereals","Yield","SSP5","IMAGE",2040,5.76337973151088
"Latin America","All cereals","Yield","SSP5","IMPACT",2040,5.49508991362337
"Latin America","All cereals","Yield","SSP5","MAgPIE",2040,4.43403764039855
"Latin America","Coarse grains","Yield","SSP5","AIM/CGE",2050,5.69689813498241
"Latin America","Coarse grains","Yield","SSP5","GCAM",2050,6.19933994511956
"Latin America","Coarse grains","Yield","SSP5","GLOBIOM",2050,7.88502747080594
"Latin America","Coarse grains","Yield","SSP5","IMAGE",2050,6.71594188538616
"Latin America","Coarse grains","Yield","SSP5","IMPACT",2050,6.56104322293657
"Latin America","Coarse grains","Yield","SSP5","MAgPIE",2050,4.68411832306873
"Latin America","Rice","Yield","SSP5","AIM/CGE",2050,6.46704712268524
"Latin America","Rice","Yield","SSP5","GCAM",2050,6.77700622436548
"Latin America","Rice","Yield","SSP5","GLOBIOM",2050,7.68710983459524
"Latin America","Rice","Yield","SSP5","IMAGE",2050,7.58706250268373
"Latin America","Rice","Yield","SSP5","IMPACT",2050,5.7036152041388
"Latin America","Rice","Yield","SSP5","MAgPIE",2050,6.3050381122451
"Latin America","Wheat","Yield","SSP5","AIM/CGE",2050,4.14393273398299
"Latin America","Wheat","Yield","SSP5","GCAM",2050,4.67482050575904
"Latin America","Wheat","Yield","SSP5","GLOBIOM",2050,4.50191398694897
"Latin America","Wheat","Yield","SSP5","IMAGE",2050,4.65297793393159
"Latin America","Wheat","Yield","SSP5","IMPACT",2050,4.48502335640877
"Latin America","Wheat","Yield","SSP5","MAgPIE",2050,4.19655732536494
"Latin America","All cereals","Yield","SSP5","AIM/CGE",2050,5.45715794587288
"Latin America","All cereals","Yield","SSP5","GCAM",2050,5.90740897478071
"Latin America","All cereals","Yield","SSP5","GLOBIOM",2050,7.01498828969698
"Latin America","All cereals","Yield","SSP5","IMAGE",2050,6.32345474889403
"Latin America","All cereals","Yield","SSP5","IMPACT",2050,6.01295585279062
"Latin America","All cereals","Yield","SSP5","MAgPIE",2050,4.75976872466628
"Sub-Saharan Africa","Coarse grains","Yield","Historical","FAO",1963,0.791829425391935
"Sub-Saharan Africa","Rice","Yield","Historical","FAO",1963,1.20487356276173
"Sub-Saharan Africa","All cereals","Yield","Historical","FAO",1963,0.766896444680337
"Sub-Saharan Africa","Coarse grains","Yield","Historical","FAO",1964,0.784955196799578
"Sub-Saharan Africa","Rice","Yield","Historical","FAO",1964,1.22309133417765
"Sub-Saharan Africa","All cereals","Yield","Historical","FAO",1964,0.76051021113463
"Sub-Saharan Africa","Coarse grains","Yield","Historical","FAO",1965,0.812891856533625
"Sub-Saharan Africa","Rice","Yield","Historical","FAO",1965,1.24453340701623
"Sub-Saharan Africa","All cereals","Yield","Historical","FAO",1965,0.780389871939054
"Sub-Saharan Africa","Coarse grains","Yield","Historical","FAO",1966,0.804489761484475
"Sub-Saharan Africa","Rice","Yield","Historical","FAO",1966,1.24857390007727
"Sub-Saharan Africa","All cereals","Yield","Historical","FAO",1966,0.775075443686055
"Sub-Saharan Africa","Coarse grains","Yield","Historical","FAO",1967,0.811875280633537
"Sub-Saharan Africa","Rice","Yield","Historical","FAO",1967,1.26473225375642
"Sub-Saharan Africa","All cereals","Yield","Historical","FAO",1967,0.777216513088241
"Sub-Saharan Africa","Coarse grains","Yield","Historical","FAO",1968,0.824616199753824
"Sub-Saharan Africa","Rice","Yield","Historical","FAO",1968,1.27953443690645
"Sub-Saharan Africa","All cereals","Yield","Historical","FAO",1968,0.788798745849072
"Sub-Saharan Africa","Coarse grains","Yield","Historical","FAO",1969,0.855524341852558
"Sub-Saharan Africa","Rice","Yield","Historical","FAO",1969,1.29091819426347
